"id","journal","pubYear","n_authors","auth_cat"
13115,"Research on Social Work Practice","2011",2,"2"
13116,"Research on Social Work Practice","2011",3,"3"
13117,"Research on Social Work Practice","2011",2,"2"
13118,"Research on Social Work Practice","2011",2,"2"
13485,"Research on Social Work Practice","2011",1,"1"
13486,"Research on Social Work Practice","2011",3,"3"
13487,"Research on Social Work Practice","2011",3,"3"
13488,"Research on Social Work Practice","2011",8,"4+"
13489,"Research on Social Work Practice","2011",4,"4+"
13490,"Research on Social Work Practice","2011",3,"3"
13491,"Research on Social Work Practice","2011",1,"1"
13492,"Research on Social Work Practice","2011",2,"2"
13493,"Research on Social Work Practice","2011",1,"1"
13494,"Research on Social Work Practice","2011",1,"1"
13495,"Research on Social Work Practice","2011",2,"2"
13727,"Research on Social Work Practice","2011",5,"4+"
13728,"Research on Social Work Practice","2011",2,"2"
13729,"Research on Social Work Practice","2011",3,"3"
13730,"Research on Social Work Practice","2011",3,"3"
13731,"Research on Social Work Practice","2011",3,"3"
13732,"Research on Social Work Practice","2011",4,"4+"
13733,"Research on Social Work Practice","2011",5,"4+"
13734,"Research on Social Work Practice","2011",2,"2"
13735,"Research on Social Work Practice","2011",4,"4+"
13736,"Research on Social Work Practice","2011",5,"4+"
13932,"Research on Social Work Practice","2011",1,"1"
13933,"Research on Social Work Practice","2011",2,"2"
13934,"Research on Social Work Practice","2011",2,"2"
13935,"Research on Social Work Practice","2011",2,"2"
13936,"Research on Social Work Practice","2011",7,"4+"
13937,"Research on Social Work Practice","2011",5,"4+"
13938,"Research on Social Work Practice","2011",4,"4+"
13939,"Research on Social Work Practice","2011",4,"4+"
14104,"Research on Social Work Practice","2011",2,"2"
14105,"Research on Social Work Practice","2011",2,"2"
14218,"Research on Social Work Practice","2011",2,"2"
14219,"Research on Social Work Practice","2011",5,"4+"
14220,"Research on Social Work Practice","2011",2,"2"
14221,"Research on Social Work Practice","2011",2,"2"
14222,"Research on Social Work Practice","2011",8,"4+"
14223,"Research on Social Work Practice","2011",3,"3"
14224,"Research on Social Work Practice","2011",7,"4+"
14225,"Research on Social Work Practice","2011",4,"4+"
14226,"Research on Social Work Practice","2011",5,"4+"
15135,"Research on Social Work Practice","2011",5,"4+"
11900,"Research on Social Work Practice","2012",2,"2"
11901,"Research on Social Work Practice","2012",2,"2"
11902,"Research on Social Work Practice","2012",2,"2"
11903,"Research on Social Work Practice","2012",7,"4+"
11904,"Research on Social Work Practice","2012",2,"2"
11905,"Research on Social Work Practice","2012",3,"3"
11906,"Research on Social Work Practice","2012",4,"4+"
11907,"Research on Social Work Practice","2012",3,"3"
11908,"Research on Social Work Practice","2012",5,"4+"
11909,"Research on Social Work Practice","2012",4,"4+"
11910,"Research on Social Work Practice","2012",4,"4+"
11911,"Research on Social Work Practice","2012",3,"3"
11925,"Research on Social Work Practice","2012",3,"3"
11926,"Research on Social Work Practice","2012",3,"3"
11927,"Research on Social Work Practice","2012",2,"2"
11928,"Research on Social Work Practice","2012",2,"2"
11929,"Research on Social Work Practice","2012",2,"2"
11930,"Research on Social Work Practice","2012",4,"4+"
11931,"Research on Social Work Practice","2012",2,"2"
11932,"Research on Social Work Practice","2012",2,"2"
11933,"Research on Social Work Practice","2012",3,"3"
11934,"Research on Social Work Practice","2012",3,"3"
11935,"Research on Social Work Practice","2012",2,"2"
12242,"Research on Social Work Practice","2012",1,"1"
12243,"Research on Social Work Practice","2012",1,"1"
12244,"Research on Social Work Practice","2012",3,"3"
12245,"Research on Social Work Practice","2012",1,"1"
12246,"Research on Social Work Practice","2012",2,"2"
12247,"Research on Social Work Practice","2012",1,"1"
12248,"Research on Social Work Practice","2012",1,"1"
12442,"Research on Social Work Practice","2012",8,"4+"
12443,"Research on Social Work Practice","2012",1,"1"
12444,"Research on Social Work Practice","2012",1,"1"
12445,"Research on Social Work Practice","2012",2,"2"
12446,"Research on Social Work Practice","2012",2,"2"
12447,"Research on Social Work Practice","2012",3,"3"
12448,"Research on Social Work Practice","2012",5,"4+"
12449,"Research on Social Work Practice","2012",3,"3"
12450,"Research on Social Work Practice","2012",4,"4+"
12649,"Research on Social Work Practice","2012",2,"2"
12650,"Research on Social Work Practice","2012",6,"4+"
12651,"Research on Social Work Practice","2012",3,"3"
12652,"Research on Social Work Practice","2012",4,"4+"
12653,"Research on Social Work Practice","2012",2,"2"
12654,"Research on Social Work Practice","2012",3,"3"
12655,"Research on Social Work Practice","2012",2,"2"
12656,"Research on Social Work Practice","2012",4,"4+"
12657,"Research on Social Work Practice","2012",1,"1"
12870,"Research on Social Work Practice","2012",6,"4+"
12871,"Research on Social Work Practice","2012",3,"3"
12872,"Research on Social Work Practice","2012",2,"2"
12873,"Research on Social Work Practice","2012",3,"3"
12874,"Research on Social Work Practice","2012",4,"4+"
12875,"Research on Social Work Practice","2012",3,"3"
12876,"Research on Social Work Practice","2012",4,"4+"
12877,"Research on Social Work Practice","2012",2,"2"
13686,"Research on Social Work Practice","2012",3,"3"
13687,"Research on Social Work Practice","2012",1,"1"
29222,"Research on Social Work Practice","2012",1,"1"
29226,"Research on Social Work Practice","2012",2,"2"
29227,"Research on Social Work Practice","2012",1,"1"
29229,"Research on Social Work Practice","2012",1,"1"
29231,"Research on Social Work Practice","2012",1,"1"
29234,"Research on Social Work Practice","2012",1,"1"
30122,"Research on Social Work Practice","2012",1,"1"
45697,"Research on Social Work Practice","2012",2,"2"
10348,"Research on Social Work Practice","2013",2,"2"
10349,"Research on Social Work Practice","2013",2,"2"
10350,"Research on Social Work Practice","2013",3,"3"
10351,"Research on Social Work Practice","2013",5,"4+"
10352,"Research on Social Work Practice","2013",2,"2"
10353,"Research on Social Work Practice","2013",5,"4+"
10354,"Research on Social Work Practice","2013",4,"4+"
10355,"Research on Social Work Practice","2013",4,"4+"
10356,"Research on Social Work Practice","2013",4,"4+"
10357,"Research on Social Work Practice","2013",2,"2"
10358,"Research on Social Work Practice","2013",6,"4+"
10703,"Research on Social Work Practice","2013",5,"4+"
10861,"Research on Social Work Practice","2013",4,"4+"
10862,"Research on Social Work Practice","2013",3,"3"
10863,"Research on Social Work Practice","2013",2,"2"
10864,"Research on Social Work Practice","2013",3,"3"
10865,"Research on Social Work Practice","2013",7,"4+"
10866,"Research on Social Work Practice","2013",4,"4+"
10867,"Research on Social Work Practice","2013",7,"4+"
10868,"Research on Social Work Practice","2013",3,"3"
10869,"Research on Social Work Practice","2013",5,"4+"
10870,"Research on Social Work Practice","2013",7,"4+"
11062,"Research on Social Work Practice","2013",2,"2"
11063,"Research on Social Work Practice","2013",2,"2"
11064,"Research on Social Work Practice","2013",4,"4+"
11065,"Research on Social Work Practice","2013",2,"2"
11066,"Research on Social Work Practice","2013",4,"4+"
11067,"Research on Social Work Practice","2013",4,"4+"
11068,"Research on Social Work Practice","2013",6,"4+"
11069,"Research on Social Work Practice","2013",4,"4+"
11070,"Research on Social Work Practice","2013",2,"2"
11071,"Research on Social Work Practice","2013",5,"4+"
11369,"Research on Social Work Practice","2013",2,"2"
11370,"Research on Social Work Practice","2013",4,"4+"
11371,"Research on Social Work Practice","2013",2,"2"
11372,"Research on Social Work Practice","2013",4,"4+"
11373,"Research on Social Work Practice","2013",6,"4+"
11374,"Research on Social Work Practice","2013",8,"4+"
11375,"Research on Social Work Practice","2013",5,"4+"
11376,"Research on Social Work Practice","2013",4,"4+"
11377,"Research on Social Work Practice","2013",2,"2"
11378,"Research on Social Work Practice","2013",1,"1"
11709,"Research on Social Work Practice","2013",5,"4+"
11710,"Research on Social Work Practice","2013",4,"4+"
11711,"Research on Social Work Practice","2013",7,"4+"
11712,"Research on Social Work Practice","2013",2,"2"
11713,"Research on Social Work Practice","2013",4,"4+"
11714,"Research on Social Work Practice","2013",7,"4+"
11715,"Research on Social Work Practice","2013",4,"4+"
11716,"Research on Social Work Practice","2013",1,"1"
11717,"Research on Social Work Practice","2013",2,"2"
11718,"Research on Social Work Practice","2013",4,"4+"
28492,"Research on Social Work Practice","2013",2,"2"
28494,"Research on Social Work Practice","2013",2,"2"
28495,"Research on Social Work Practice","2013",3,"3"
28496,"Research on Social Work Practice","2013",2,"2"
28497,"Research on Social Work Practice","2013",1,"1"
28499,"Research on Social Work Practice","2013",1,"1"
28720,"Research on Social Work Practice","2013",1,"1"
28938,"Research on Social Work Practice","2013",2,"2"
24425,"Rural Social Work","2000",2,"2"
24426,"Rural Social Work","2000",1,"1"
23092,"Rural Social Work","2001",1,"1"
23093,"Rural Social Work","2001",2,"2"
23094,"Rural Social Work","2001",1,"1"
23095,"Rural Social Work","2001",1,"1"
23096,"Rural Social Work","2001",1,"1"
23097,"Rural Social Work","2001",1,"1"
23098,"Rural Social Work","2001",3,"3"
23975,"Rural Social Work","2001",1,"1"
23976,"Rural Social Work","2001",2,"2"
23977,"Rural Social Work","2001",1,"1"
126482,"Rural Social Work","2001",2,"2"
126483,"Rural Social Work","2001",1,"1"
23105,"Rural Social Work","2002",3,"3"
23106,"Rural Social Work","2002",3,"3"
23318,"Rural Social Work","2002",1,"1"
23319,"Rural Social Work","2002",2,"2"
23320,"Rural Social Work","2002",2,"2"
23321,"Rural Social Work","2002",2,"2"
23322,"Rural Social Work","2002",1,"1"
126498,"Rural Social Work","2002",2,"2"
126501,"Rural Social Work","2002",1,"1"
22248,"Rural Social Work","2003",1,"1"
22249,"Rural Social Work","2003",1,"1"
22250,"Rural Social Work","2003",1,"1"
22251,"Rural Social Work","2003",1,"1"
22497,"Rural Social Work","2003",1,"1"
22498,"Rural Social Work","2003",3,"3"
22499,"Rural Social Work","2003",1,"1"
22500,"Rural Social Work","2003",1,"1"
126503,"Rural Social Work","2003",2,"2"
21313,"Rural Social Work","2004",1,"1"
21314,"Rural Social Work","2004",2,"2"
21315,"Rural Social Work","2004",2,"2"
21316,"Rural Social Work","2004",1,"1"
21317,"Rural Social Work","2004",2,"2"
21318,"Rural Social Work","2004",1,"1"
21319,"Rural Social Work","2004",4,"4+"
21320,"Rural Social Work","2004",2,"2"
21321,"Rural Social Work","2004",2,"2"
21322,"Rural Social Work","2004",4,"4+"
21323,"Rural Social Work","2004",3,"3"
21324,"Rural Social Work","2004",1,"1"
126511,"Rural Social Work","2004",1,"1"
126513,"Rural Social Work","2004",1,"1"
126514,"Rural Social Work","2004",4,"4+"
126515,"Rural Social Work","2004",4,"4+"
126516,"Rural Social Work","2004",2,"2"
126518,"Rural Social Work","2004",2,"2"
126522,"Rural Social Work","2004",1,"1"
126523,"Rural Social Work","2004",2,"2"
126524,"Rural Social Work","2004",2,"2"
126526,"Rural Social Work","2004",4,"4+"
126527,"Rural Social Work","2004",1,"1"
126529,"Rural Social Work","2004",3,"3"
126534,"Rural Social Work","2004",2,"2"
126535,"Rural Social Work","2004",2,"2"
126537,"Rural Social Work & Community Practice","2005",1,"1"
126538,"Rural Social Work & Community Practice","2005",1,"1"
126539,"Rural Social Work & Community Practice","2005",1,"1"
126540,"Rural Social Work & Community Practice","2005",1,"1"
126541,"Rural Social Work & Community Practice","2005",2,"2"
126542,"Rural Social Work & Community Practice","2005",3,"3"
126544,"Rural Social Work & Community Practice","2006",2,"2"
126545,"Rural Social Work & Community Practice","2006",1,"1"
126546,"Rural Social Work & Community Practice","2006",1,"1"
126547,"Rural Social Work & Community Practice","2006",7,"4+"
126549,"Rural Social Work & Community Practice","2006",3,"3"
126550,"Rural Social Work & Community Practice","2006",2,"2"
126551,"Rural Social Work & Community Practice","2006",2,"2"
126552,"Rural Social Work & Community Practice","2006",1,"1"
126553,"Rural Social Work & Community Practice","2006",1,"1"
126554,"Rural Social Work & Community Practice","2007",3,"3"
126555,"Rural Social Work & Community Practice","2007",3,"3"
126556,"Rural Social Work & Community Practice","2007",1,"1"
126557,"Rural Social Work & Community Practice","2007",1,"1"
126559,"Rural Social Work & Community Practice","2008",1,"1"
126560,"Rural Social Work & Community Practice","2008",1,"1"
126561,"Rural Social Work & Community Practice","2008",5,"4+"
126562,"Rural Social Work & Community Practice","2008",2,"2"
126563,"Rural Social Work & Community Practice","2008",1,"1"
126564,"Rural Social Work & Community Practice","2008",1,"1"
126565,"Rural Social Work & Community Practice","2008",5,"4+"
126566,"Rural Social Work & Community Practice","2008",3,"3"
126567,"Rural Social Work & Community Practice","2009",3,"3"
126568,"Rural Social Work & Community Practice","2009",1,"1"
126569,"Rural Social Work & Community Practice","2009",3,"3"
126570,"Rural Social Work & Community Practice","2009",1,"1"
126572,"Rural Social Work & Community Practice","2009",1,"1"
126573,"Rural Social Work & Community Practice","2009",1,"1"
126574,"Rural Social Work & Community Practice","2009",2,"2"
126575,"Rural Social Work & Community Practice","2009",1,"1"
