"","articleID","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","pubMed","psycINFO"
"2546",2546,2,1,"SOCIAL SERVICE REVIEW",14,2006,34,0,1,2,1,2,1,7,1,0,1
"2547",2547,1,0,"SOCIAL SERVICE REVIEW",14,2006,33,0,0,1,0,0,3,4,2,0,1
"2548",2548,3,1,"SOCIAL SERVICE REVIEW",14,2006,22,0,0,0,0,1,0,1,4,0,1
"2549",2549,1,0,"SOCIAL SERVICE REVIEW",14,2006,15,0,1,1,3,1,0,6,1,0,1
"2550",2550,3,1,"SOCIAL SERVICE REVIEW",14,2006,26,0,0,0,0,2,1,3,3,0,1
"2551",2551,3,1,"SOCIAL SERVICE REVIEW",14,2006,26,0,1,3,2,2,8,16,1,0,1
"2552",2552,4,1,"SOCIAL SERVICE REVIEW",14,2006,40,0,0,1,0,0,0,1,4,0,1
"2553",2553,3,1,"SOCIAL SERVICE REVIEW",14,2006,30,0,0,0,1,3,0,4,2,0,1
"2554",2554,3,1,"SOCIAL SERVICE REVIEW",14,2007,24,0,0,1,3,2,3,9,1,0,1
"2555",2555,1,0,"SOCIAL SERVICE REVIEW",14,2007,19,0,0,0,0,0,1,1,4,0,1
"2556",2556,3,1,"SOCIAL SERVICE REVIEW",14,2007,38,0,0,0,2,4,3,9,1,0,1
"2557",2557,4,1,"SOCIAL SERVICE REVIEW",14,2007,44,0,0,1,2,0,2,5,2,0,1
"2558",2558,1,0,"SOCIAL SERVICE REVIEW",14,2007,26,0,1,1,0,0,0,2,3,0,1
"2559",2559,2,1,"SOCIAL SERVICE REVIEW",14,2007,11,0,0,0,1,0,0,1,4,0,1
"2560",2560,3,1,"SOCIAL SERVICE REVIEW",14,2007,22,0,1,0,0,2,1,4,2,0,1
"2561",2561,1,0,"SOCIAL SERVICE REVIEW",14,2007,15,0,0,0,0,0,0,0,4,0,1
"2562",2562,3,1,"SOCIAL SERVICE REVIEW",14,2007,39,0,1,2,2,1,0,6,1,0,1
"2563",2563,3,1,"SOCIAL SERVICE REVIEW",14,2007,32,0,2,4,4,4,5,19,1,0,1
"2564",2564,2,1,"SOCIAL SERVICE REVIEW",14,2007,26,0,0,1,0,0,0,1,4,0,1
"2565",2565,3,1,"SOCIAL SERVICE REVIEW",14,2007,28,0,1,0,2,3,4,10,1,0,1
"2566",2566,2,1,"SOCIAL SERVICE REVIEW",14,2007,25,0,2,0,2,2,1,7,1,0,1
"2567",2567,1,0,"SOCIAL SERVICE REVIEW",14,2007,30,0,0,0,0,0,0,0,4,0,1
"2568",2568,3,1,"SOCIAL SERVICE REVIEW",14,2007,32,0,4,4,6,5,2,21,1,0,1
"2569",2569,1,0,"SOCIAL SERVICE REVIEW",14,2007,38,0,0,1,1,3,0,5,2,0,1
"2570",2570,2,1,"SOCIAL SERVICE REVIEW",14,2007,28,0,0,0,1,1,2,4,2,0,1
"2571",2571,2,1,"SOCIAL SERVICE REVIEW",14,2007,26,0,0,0,1,1,1,3,3,0,1
"2572",2572,3,1,"SOCIAL SERVICE REVIEW",14,2007,24,0,0,0,0,0,1,1,4,0,1
"2573",2573,3,1,"SOCIAL SERVICE REVIEW",14,2007,25,0,0,0,0,0,3,3,3,0,1
"2574",2574,4,1,"SOCIAL SERVICE REVIEW",14,2007,25,0,1,1,2,1,0,5,2,0,1
"2575",2575,1,0,"SOCIAL SERVICE REVIEW",14,2007,25,0,0,1,0,0,0,1,4,0,1
"2576",2576,3,1,"SOCIAL SERVICE REVIEW",14,2008,26,0,2,3,5,1,0,11,1,0,1
"2577",2577,3,1,"SOCIAL SERVICE REVIEW",14,2008,26,0,0,2,6,2,3,13,1,0,1
"2578",2578,2,1,"SOCIAL SERVICE REVIEW",14,2008,29,0,1,0,0,0,1,2,3,0,1
"2579",2579,1,0,"SOCIAL SERVICE REVIEW",14,2008,26,0,1,5,5,2,4,17,1,0,1
"2580",2580,1,0,"SOCIAL SERVICE REVIEW",14,2008,26,0,1,1,2,2,0,6,1,0,1
"2581",2581,1,0,"SOCIAL SERVICE REVIEW",14,2008,30,0,0,1,1,3,2,7,1,0,1
"2582",2582,2,1,"SOCIAL SERVICE REVIEW",14,2008,19,0,0,3,1,0,0,4,2,0,1
"2583",2583,5,1,"SOCIAL SERVICE REVIEW",14,2008,18,0,1,2,2,1,0,6,1,0,1
"2584",2584,3,1,"SOCIAL SERVICE REVIEW",14,2008,44,0,0,3,3,1,1,8,1,0,1
"2585",2585,5,1,"SOCIAL SERVICE REVIEW",14,2008,34,0,0,3,1,1,0,5,2,0,1
"2586",2586,2,1,"SOCIAL SERVICE REVIEW",14,2008,23,0,0,0,1,1,2,4,2,0,1
"2587",2587,3,1,"SOCIAL SERVICE REVIEW",14,2008,28,0,0,4,4,2,3,13,1,0,1
"2588",2588,1,0,"SOCIAL SERVICE REVIEW",14,2008,37,0,0,0,1,0,1,2,3,0,1
"2589",2589,2,1,"SOCIAL SERVICE REVIEW",14,2008,26,0,0,3,4,4,5,16,1,0,1
"2590",2590,2,1,"SOCIAL SERVICE REVIEW",14,2008,40,0,0,0,0,1,1,2,3,0,1
"2591",2591,1,0,"SOCIAL SERVICE REVIEW",14,2008,36,0,1,1,4,0,0,6,1,0,1
"2592",2592,1,0,"SOCIAL SERVICE REVIEW",14,2008,24,0,0,0,0,0,1,1,4,0,1
"2593",2593,2,1,"SOCIAL SERVICE REVIEW",14,2008,29,0,1,2,3,4,5,15,1,0,1
"2594",2594,4,1,"SOCIAL SERVICE REVIEW",14,2009,30,2,2,2,8,7,4,25,1,0,1
"2595",2595,3,1,"SOCIAL SERVICE REVIEW",14,2009,20,1,1,1,2,3,0,8,1,0,1
"2596",2596,3,1,"SOCIAL SERVICE REVIEW",14,2009,26,0,1,1,0,0,2,4,2,0,1
"2597",2597,1,0,"SOCIAL SERVICE REVIEW",14,2009,31,0,0,1,0,1,1,3,3,0,1
"2598",2598,1,0,"SOCIAL SERVICE REVIEW",14,2009,22,0,0,2,1,1,1,5,2,0,1
"2599",2599,2,1,"SOCIAL SERVICE REVIEW",14,2009,34,0,0,1,0,0,1,2,3,0,1
"2600",2600,1,0,"SOCIAL SERVICE REVIEW",14,2009,35,0,3,2,3,0,1,9,1,0,1
"2601",2601,3,1,"SOCIAL SERVICE REVIEW",14,2009,25,0,4,1,2,1,2,10,1,0,1
"2602",2602,2,1,"SOCIAL SERVICE REVIEW",14,2009,22,0,0,1,0,0,1,2,3,0,1
"2603",2603,2,1,"SOCIAL SERVICE REVIEW",14,2009,25,0,0,0,0,1,0,1,4,0,1
"2604",2604,1,0,"SOCIAL SERVICE REVIEW",14,2009,38,0,0,0,0,1,0,1,4,0,1
"2605",2605,3,1,"SOCIAL SERVICE REVIEW",14,2009,38,0,0,0,0,0,2,2,3,0,1
"2606",2606,5,1,"SOCIAL SERVICE REVIEW",14,2009,25,0,0,0,0,0,0,0,4,0,1
"2607",2607,2,1,"SOCIAL SERVICE REVIEW",14,2009,20,0,3,1,9,3,8,24,1,0,1
"2608",2608,1,0,"SOCIAL SERVICE REVIEW",14,2009,30,0,0,0,3,1,3,7,1,0,1
"2609",2609,3,1,"SOCIAL SERVICE REVIEW",14,2009,31,0,0,0,0,1,0,1,4,0,1
"2610",2610,3,1,"SOCIAL SERVICE REVIEW",14,2009,28,0,0,1,1,0,0,2,3,0,1
"2611",2611,3,1,"SOCIAL SERVICE REVIEW",14,2009,25,0,0,1,3,5,5,14,1,0,1
"2612",2612,2,1,"SOCIAL SERVICE REVIEW",14,2009,NA,0,0,0,0,4,0,4,2,0,1
"2613",2613,4,1,"SOCIAL SERVICE REVIEW",14,2009,18,0,0,0,0,1,1,2,3,0,1
"2614",2614,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,14,0,0,2,4,1,3,10,1,1,1
"2615",2615,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,18,0,0,0,2,2,4,8,1,1,1
"2616",2616,4,1,"SOCIAL WORK IN HEALTH CARE",11,2005,24,0,0,1,0,3,1,5,2,1,1
"2617",2617,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,22,0,0,1,1,1,0,3,3,1,1
"2618",2618,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,17,0,0,2,6,4,3,15,1,1,1
"2619",2619,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,19,0,1,1,2,0,0,4,2,1,1
"2620",2620,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,17,0,1,3,1,7,6,18,1,1,1
"2621",2621,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,21,0,0,1,0,0,0,1,4,1,1
"2622",2622,4,1,"SOCIAL WORK IN HEALTH CARE",11,2005,13,0,1,0,3,3,2,9,1,1,1
"2623",2623,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,15,0,0,0,2,4,5,11,1,1,1
"2624",2624,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,14,0,0,0,0,2,0,2,3,1,1
"2625",2625,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,18,0,0,1,1,1,1,4,2,1,1
"2626",2626,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,16,0,0,0,1,0,0,1,4,1,1
"2627",2627,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,15,0,0,0,0,0,0,0,4,1,1
"2628",2628,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,17,0,0,0,0,0,0,0,4,1,1
"2629",2629,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,20,0,1,1,3,2,3,10,1,1,1
"2630",2630,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,21,0,0,0,1,1,0,2,3,1,1
"2631",2631,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,20,0,0,2,4,2,0,8,1,1,1
"2632",2632,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,12,0,0,0,0,1,2,3,3,1,1
"2633",2633,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,13,0,0,0,1,0,0,1,4,1,1
"2634",2634,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,17,0,0,0,0,0,1,1,4,1,1
"2635",2635,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,9,1,0,0,0,0,0,1,4,1,1
"2636",2636,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,7,0,0,0,0,0,0,0,4,1,1
"2637",2637,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,19,1,0,0,0,0,0,1,4,1,1
"2638",2638,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,6,0,0,0,0,0,0,0,4,1,1
"2639",2639,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,7,1,0,1,0,0,0,2,3,1,1
"2640",2640,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,21,0,2,0,1,1,1,5,2,1,1
"2641",2641,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,16,0,0,0,0,1,1,2,3,1,1
"2642",2642,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,22,0,0,0,0,0,0,0,4,1,1
"2643",2643,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,18,0,0,1,0,1,2,4,2,1,1
"2644",2644,7,1,"SOCIAL WORK IN HEALTH CARE",11,2005,16,0,0,0,2,3,3,8,1,1,1
"2645",2645,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,22,0,0,1,2,0,1,4,2,1,1
"2646",2646,8,1,"SOCIAL WORK IN HEALTH CARE",11,2005,17,0,0,0,0,2,2,4,2,1,1
"2647",2647,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,15,0,0,0,0,0,0,0,4,1,1
"2648",2648,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,15,0,0,1,0,0,1,2,3,1,1
"2649",2649,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,20,0,0,1,3,2,2,8,1,1,1
"2650",2650,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,20,0,0,0,5,0,0,5,2,1,1
"2651",2651,4,1,"SOCIAL WORK IN HEALTH CARE",11,2005,14,0,0,0,2,0,1,3,3,1,1
"2652",2652,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,21,0,0,0,1,0,1,2,3,1,1
"2653",2653,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,19,0,0,0,0,1,1,2,3,1,1
"2654",2654,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,17,0,0,0,0,0,0,0,4,1,1
"2655",2655,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,14,0,0,0,0,0,0,0,4,1,1
"2656",2656,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,16,0,0,1,1,0,1,3,3,1,1
"2657",2657,7,1,"SOCIAL WORK IN HEALTH CARE",11,2006,16,0,0,0,0,0,0,0,4,1,1
"2658",2658,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,18,0,0,1,0,0,0,1,4,1,1
"2659",2659,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,20,0,0,1,1,0,0,2,3,1,1
"2660",2660,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,18,0,1,0,2,0,0,3,3,1,1
"2661",2661,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,16,0,0,0,0,0,0,0,4,1,1
"2662",2662,3,1,"SOCIAL WORK IN HEALTH CARE",11,2006,22,0,0,4,0,0,0,4,2,1,1
"2663",2663,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,20,0,0,0,0,0,1,1,4,1,1
"2664",2664,4,1,"SOCIAL WORK IN HEALTH CARE",11,2006,16,0,0,1,2,1,1,5,2,1,1
"2665",2665,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,11,0,0,0,1,1,0,2,3,1,1
"2666",2666,6,1,"SOCIAL WORK IN HEALTH CARE",11,2006,14,0,0,1,0,0,2,3,3,1,1
"2667",2667,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,15,0,0,0,0,0,0,0,4,1,1
"2668",2668,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,13,0,0,2,2,0,0,4,2,1,1
"2669",2669,3,1,"SOCIAL WORK IN HEALTH CARE",11,2006,28,0,0,2,0,1,2,5,2,1,1
"2670",2670,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,14,0,0,0,1,2,2,5,2,1,1
"2671",2671,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,16,0,1,1,0,2,1,5,2,1,1
"2672",2672,6,1,"SOCIAL WORK IN HEALTH CARE",11,2006,23,0,0,0,3,1,1,5,2,1,1
"2673",2673,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,24,0,0,0,0,0,0,0,4,1,1
"2674",2674,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,15,0,0,1,0,0,1,2,3,1,1
"2675",2675,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,17,0,0,1,0,0,0,1,4,1,1
"2676",2676,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,20,0,0,1,1,0,0,2,3,1,1
"2677",2677,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,18,0,0,0,1,2,0,3,3,1,1
"2678",2678,6,1,"SOCIAL WORK IN HEALTH CARE",11,2006,13,0,0,1,0,0,0,1,4,1,1
"2679",2679,4,1,"SOCIAL WORK IN HEALTH CARE",11,2006,21,0,0,2,0,0,1,3,3,1,1
"2680",2680,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,15,0,0,0,0,0,0,0,4,1,1
"2681",2681,5,1,"SOCIAL WORK IN HEALTH CARE",11,2006,14,0,0,0,2,0,1,3,3,1,1
"2682",2682,5,1,"SOCIAL WORK IN HEALTH CARE",11,2006,19,0,0,0,1,1,2,4,2,1,1
"2683",2683,3,1,"SOCIAL WORK IN HEALTH CARE",11,2006,20,0,0,3,0,1,2,6,1,1,1
"2684",2684,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,16,0,1,0,0,2,0,3,3,1,1
"2685",2685,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,19,0,0,1,0,1,0,2,3,1,1
"2686",2686,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,11,0,0,0,0,4,2,6,1,1,1
"2687",2687,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,10,0,0,0,0,0,0,0,4,1,1
"2688",2688,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,19,0,0,0,0,0,0,0,4,1,1
"2689",2689,4,1,"SOCIAL WORK IN HEALTH CARE",11,2006,14,0,0,0,0,0,0,0,4,1,1
"2690",2690,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,0,0,0,0,0,0,4,1,1
"2691",2691,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,0,3,4,1,1,9,1,1,1
"2692",2692,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,NA,0,0,0,0,0,0,0,4,1,1
"2693",2693,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,0,2,0,1,0,3,3,1,1
"2694",2694,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,15,0,1,1,1,2,3,8,1,1,1
"2695",2695,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,10,0,0,0,2,0,0,2,3,1,1
"2696",2696,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,2,0,1,2,1,6,1,1,1
"2697",2697,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,18,0,1,1,0,2,0,4,2,1,1
"2698",2698,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,0,2,0,0,0,2,3,1,1
"2699",2699,6,1,"SOCIAL WORK IN HEALTH CARE",11,2007,18,0,0,0,1,2,2,5,2,1,1
"2700",2700,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,2,1,0,0,0,3,3,1,1
"2701",2701,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,0,0,0,1,0,1,4,1,1
"2702",2702,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,15,0,0,0,0,0,0,0,4,1,1
"2703",2703,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,15,0,0,0,0,0,1,1,4,1,1
"2704",2704,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,17,0,0,0,1,1,1,3,3,1,1
"2705",2705,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,12,0,1,0,1,0,1,3,3,1,1
"2706",2706,7,1,"SOCIAL WORK IN HEALTH CARE",11,2007,14,0,1,0,3,0,1,5,2,1,1
"2707",2707,7,1,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,1,1,0,0,1,3,3,1,1
"2708",2708,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,0,0,1,0,0,1,4,1,1
"2709",2709,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,15,0,0,2,0,3,0,5,2,1,1
"2710",2710,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,18,0,0,0,0,1,0,1,4,1,1
"2711",2711,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,22,0,1,2,1,0,1,5,2,1,1
"2712",2712,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,17,0,3,3,3,0,0,9,1,1,1
"2713",2713,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,20,0,0,2,2,0,0,4,2,1,1
"2714",2714,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,18,0,1,1,1,2,1,6,1,1,1
"2715",2715,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,0,0,2,2,1,5,2,1,1
"2716",2716,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,3,0,0,0,1,2,1,4,2,1,1
"2717",2717,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,22,0,0,0,0,0,0,0,4,1,1
"2718",2718,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,0,0,0,0,0,0,4,1,1
"2719",2719,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,15,0,0,0,1,0,0,1,4,1,1
"2720",2720,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,18,0,0,0,0,1,1,2,3,1,1
"2721",2721,5,1,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,0,0,0,0,0,0,4,1,1
"2722",2722,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,20,0,0,1,4,1,0,6,1,1,1
"2723",2723,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,17,0,0,3,2,0,1,6,1,1,1
"2724",2724,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,27,0,0,0,0,1,0,1,4,1,1
"2725",2725,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,18,0,0,0,1,0,2,3,3,1,1
"2726",2726,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,20,0,0,4,8,4,9,25,1,1,1
"2727",2727,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,14,1,0,2,5,6,1,15,1,1,1
"2728",2728,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,0,0,1,0,0,1,4,1,1
"2729",2729,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,17,0,0,1,2,3,0,6,1,1,1
"2730",2730,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,27,0,0,0,0,0,0,0,4,1,1
"2731",2731,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,22,0,1,0,0,1,1,3,3,1,1
"2732",2732,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,15,0,0,1,1,0,0,2,3,1,1
"2733",2733,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,0,0,6,9,6,21,1,1,1
"2734",2734,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,16,0,0,0,0,0,0,0,4,1,1
"2735",2735,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,9,0,0,0,0,0,1,1,4,1,1
"2736",2736,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,19,0,2,1,2,2,0,7,1,1,1
"2737",2737,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,21,0,0,0,0,1,0,1,4,1,1
"2738",2738,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,1,3,1,0,1,6,1,1,1
"2739",2739,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,1,1,0,0,0,2,3,1,1
"2740",2740,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,14,1,0,0,0,4,1,6,1,1,1
"2741",2741,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,19,1,0,0,0,5,1,7,1,1,1
"2742",2742,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,2,2,0,2,2,8,1,1,1
"2743",2743,8,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,1,1,0,2,1,5,2,1,1
"2744",2744,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,15,0,0,0,0,0,0,0,4,1,1
"2745",2745,6,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,0,0,0,0,0,0,4,1,1
"2746",2746,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,20,0,0,0,1,0,2,3,3,1,1
"2747",2747,6,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,1,0,1,1,0,3,3,1,1
"2748",2748,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,0,0,1,0,0,1,4,1,1
"2749",2749,4,1,"SOCIAL WORK IN HEALTH CARE",11,2008,17,1,0,1,2,1,3,8,1,1,1
"2750",2750,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,0,0,0,0,0,0,4,1,1
"2751",2751,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,NA,0,1,0,0,3,2,6,1,1,1
"2752",2752,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,13,0,0,0,0,0,0,0,4,1,1
"2753",2753,4,1,"SOCIAL WORK IN HEALTH CARE",11,2008,16,0,0,2,3,2,1,8,1,1,1
"2754",2754,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,19,0,0,2,0,0,1,3,3,1,1
"2755",2755,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,11,0,0,0,0,0,0,0,4,1,1
"2756",2756,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,13,0,0,0,0,0,0,0,4,1,1
"2757",2757,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,19,0,0,1,1,3,0,5,2,1,1
"2758",2758,5,1,"SOCIAL WORK IN HEALTH CARE",11,2008,15,0,0,0,2,1,0,3,3,1,1
"2759",2759,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,14,0,0,1,0,0,1,2,3,1,1
"2760",2760,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,13,0,0,3,0,2,2,7,1,1,1
"2761",2761,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,22,0,0,0,0,0,1,1,4,1,1
"2762",2762,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,17,0,0,0,0,0,0,0,4,1,1
"2763",2763,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,11,0,0,0,0,1,0,1,4,1,1
"2764",2764,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,29,0,0,0,0,0,0,0,4,1,1
"2765",2765,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,13,0,0,0,1,1,3,5,2,1,1
"2766",2766,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,27,0,0,0,0,0,0,0,4,1,1
"2767",2767,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,18,0,0,0,0,1,0,1,4,1,1
"2768",2768,4,1,"SOCIAL WORK IN HEALTH CARE",11,2008,16,0,0,0,2,1,0,3,3,1,1
"2769",2769,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,13,0,0,0,0,0,0,0,4,1,1
"2770",2770,5,1,"SOCIAL WORK IN HEALTH CARE",11,2008,14,0,0,0,0,0,0,0,4,1,1
"2771",2771,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,18,0,0,0,1,3,2,6,1,1,1
"2772",2772,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,14,0,0,0,1,1,0,2,3,1,1
"2773",2773,5,1,"SOCIAL WORK IN HEALTH CARE",11,2008,21,0,0,0,1,0,1,2,3,1,1
"2774",2774,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,16,0,0,3,1,0,2,6,1,1,1
"2775",2775,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,24,0,0,0,0,1,1,2,3,1,1
"2776",2776,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,22,0,1,0,1,8,1,11,1,1,1
"2777",2777,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,17,0,0,0,1,0,1,2,3,1,1
"2778",2778,8,1,"SOCIAL WORK IN HEALTH CARE",11,2008,24,0,0,3,1,1,3,8,1,1,1
"2779",2779,7,1,"SOCIAL WORK IN HEALTH CARE",11,2008,23,0,0,3,1,0,1,5,2,1,1
"2780",2780,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,17,0,0,0,0,0,1,1,4,1,1
"2781",2781,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,13,0,0,0,2,2,3,7,1,1,1
"2782",2782,3,1,"SOCIAL WORK IN HEALTH CARE",11,2009,24,0,0,0,0,2,2,4,2,1,1
"2783",2783,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,19,0,1,0,1,1,0,3,3,1,1
"2784",2784,4,1,"SOCIAL WORK IN HEALTH CARE",11,2009,19,0,0,0,0,1,0,1,4,1,1
