"articleID","title","authors","n_authors","coauthored","journal","hindex","pub_year","page_count","year0","year1","year2","year3","year4","year5","total_cites","quartile","indexed_pubMed","indexed_psycINFO","indexed_SWA","years_active","cited","authors_factor","database_factor"
2267,"Improving quality of life and career attitudes of youth with disabilities: Experiences from the adolescent employment readiness center","Wolf-Branigin, Michael; Schuyler, Vincent; White, Patience",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,10,2,1,3,0,3,5,14,1,0,1,1,25,1,"3","2"
2268,"The development and preliminary validation of the adolescent domain screening inventory: A substance use prevention tool","Corrigan, Matthew J.; Loneck, Barry; Videka, Lynn",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,10,0,0,1,0,0,1,2,3,0,1,1,25,1,"3","2"
2269,"Mapping patterns of perceptions: A community-based approach to cultural competence assessment","Davis, Tamara S.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,22,0,0,2,1,2,0,5,2,0,1,1,25,1,"1","2"
2270,"The Chinese Positive Youth Development Scale: A validation study","Shek, Daniel T. L.; Sin, Andrew Mm. H.; Lee, Tak Yan",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,12,0,1,2,5,3,5,16,1,0,1,1,25,1,"3","2"
2271,"Thought field therapy: A former insider's experience","Pignotti, Monica",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,16,0,0,2,0,0,1,3,3,0,1,1,25,1,"1","2"
2272,"Operationalizing evidence-based practice: The development of an institute for evidence-based social work","Regehr, Cheryl; Stern, Susan; Shlonsky, Aron",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,9,0,0,5,2,8,2,17,1,0,1,1,25,1,"3","2"
2273,"The NIH R03 Award: An initial funding step for social work researchers","Langhorst, Diane M.; Svikis, Dace S.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,8,0,0,1,0,0,0,1,4,0,1,1,25,1,"2","2"
2274,"Empirically supported psychotherapy in social work training programs: Does the definition of evidence matter?","Bledsoe, Sarah E.; Weissman, Myrna M.; Mullen, Edward J.; Ponniah, Kathryn; Gameroff, Marc J.; Verdeli, Helen; Mufson, Laura; Fitterling, Heidi; Wickramaratne, Priya",9,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,7,0,1,2,1,3,3,10,1,0,1,1,25,1,"4+","2"
2275,"Assessing progress toward accreditation related objectives: Evidence regarding the use of self-efflicacy as an outcome in the advanced concentration research curriculum","Holden, Gary; Barker, Kathleen; Rosenberg, Gary; Onghena, Patrick",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,10,0,1,1,0,0,2,4,2,0,1,1,25,1,"4+","2"
2276,"Measuring the informal economy: A validation study of the resource generating strategies scale","Pyles, Loretta",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,8,0,0,0,0,0,0,0,4,0,1,1,25,0,"1","2"
2277,"Further factorial validity of a scale of therapist theoretical orientation","Coleman, Daniel",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,8,0,0,0,0,0,0,0,4,0,1,1,25,0,"1","2"
2278,"A confirmatory factor analysis of the professional opinion scale","Greeno, Elizabeth J.; Hughes, Anne K.; Hayward, R. Anna; Parker, Karen L.",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,12,0,0,0,2,0,0,2,3,0,1,1,25,1,"4+","2"
2279,"The Ohio supported employment coordinating center of excellence","Biegel, David E.; Swanson, Sarah; Kola, Lenore A.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,9,0,0,1,1,0,0,2,3,0,1,1,25,1,"3","2"
2280,"Holding therapy and dyadic developmental psychotherapy are not supported and acceptable social work interventions: A systematic research synthesis revisited","Pignotti, Monica; Mercer, Jean",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,8,0,0,0,1,2,2,5,2,0,1,1,25,1,"2","2"
2281,"From the scientific revolution to evidence-based practice: Teaching the short history with a long past","Corcoran, Kevin",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,5,0,0,2,0,0,1,3,3,0,1,0,25,1,"1","1"
2282,"Transparency as the route to evidence-informed professional education","Gambrill, Eileen",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,8,0,0,1,1,4,1,7,1,0,1,1,25,1,"1","2"
2283,"Teaching evidence-based practice: Strategic and pedagogical recommendations for schools of social work","Howard, Matthew Owen; Allen-Meares, Paula; Ruffolo, Mary C.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,8,0,0,1,1,4,1,7,1,0,1,1,25,1,"3","2"
2284,"Evidence-based practice and the reform of social work education: A response to gambrill and howard and allen-meares","Jenson, Jeffrey M.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,6,0,0,0,1,3,0,4,2,0,1,1,25,1,"1","2"
2285,"Teaching evidence-based practice","Mullen, Edward J.; Bellamy, Jennifer L.; Bledsoe, Sarah E.; Francois, Julia Jean",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,9,1,1,1,0,1,1,5,2,0,1,1,25,1,"4+","2"
2286,"Implementing evidence-based practice in social work education: Principles, strategies, and partnerships","Proctor, Enola K.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,9,1,0,2,1,2,3,9,1,0,1,1,25,1,"1","2"
2287,"Teaching evidence-based practices: Strategies for implementation: A response to Mullen et al. and proctor","Franklin, Cynthia",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,12,0,0,1,0,2,0,3,3,0,1,1,25,1,"1","2"
2288,"Reflections on the teaching of evidence-based practice","Shlonsky, Aron; Stern, Susan B.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,9,0,0,3,3,3,1,10,1,0,1,1,25,1,"2","2"
2289,"Improving the teaching of evidence-based practice: Challenges and priorities","Soydan, Haluk",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,7,0,1,2,1,2,0,6,1,0,1,1,25,1,"1","2"
2290,"The teaching of evidence-based practice in social work higher education - Living by the Charlie Parker dictum: A response to papers by Shlonsky and Stern, and Soydan","Springer, David W.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,7,0,0,0,0,0,0,0,4,0,1,1,25,0,"1","2"
2291,"Evidence-based practice and social work education: A view from Washington","Zlotnik, Joan Levy",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,5,0,1,2,5,2,0,10,1,0,1,1,25,1,"1","2"
2292,"A Randomized evaluation of multidimensional treatment foster care: Effects on school attendance and homework completion in juvenile justice girls","Leve, Leslie D.; Chamberlain, Patricia",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,7,0,0,2,3,5,7,17,1,1,1,1,25,1,"2","3"
2293,"Evaluating the effects of comprehensive substance abuse intervention on successful reunification","Brook, Jody; McDonald, Thomas P.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,10,0,0,4,3,4,5,16,1,0,1,1,25,1,"2","2"
2294,"Predicting program completion among families enrolled in a child neglect preventive intervention","Girvin, Heather; DePanfilis, Diane; Daining, Crara",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,12,0,1,0,3,1,2,7,1,0,1,1,25,1,"3","2"
2295,"Completion of advance directives: Do social work preadmission interviews make a difference?","Johnson, Yvonne M.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,11,0,0,0,1,0,0,1,4,0,1,1,25,1,"1","2"
2296,"Systematically retrieving research: A case study evaluating seven databases","Thylor, Brian; Wylie, Emma; Dempster, Martin; Donnelly, Michael",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,10,0,0,0,0,0,0,0,4,0,1,1,25,0,"4+","2"
2297,"The reliability and validity of a group-based measure of adolescents' friendship closeness","Beadnell, Blair; Carlisle, Shauna K.; Hoppe, Marilyn J.; Mariano, Kristin A.; Wilsdon, Anthony; Morrison, Diane M.; Wells, Elizabeth A.",7,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,13,0,0,0,0,1,0,1,4,0,1,1,25,1,"4+","2"
2298,"Validating the posttraumatic stress disorder symptom scale with persons who have severe mental illnesses","O'Hare, Thomas; Shen, Ce",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,9,0,0,1,1,4,3,9,1,0,1,1,25,1,"2","2"
2299,"Design of an assessment of caregivers' impulsive feelings to commit elder abuse","Lee, Minhong; Kolomer, Stacey",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,7,0,0,1,0,0,0,1,4,0,1,1,25,1,"2","2"
2300,"Assessing and changing organizational culture and climate for effective services","Glisson, Charles",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,12,0,1,6,9,9,9,34,1,0,1,1,25,1,"1","2"
2301,"Learn to read and write systematic reviews: The Belgian Campbell group","Hannes, Karin; Claes, Laurence",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2007,6,0,0,1,0,3,2,6,1,0,1,1,25,1,"2","2"
2302,"Feasibility study of the social enterprise intervention with homeless youth","Ferguson, Kristin M.; Xie, Bin",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,15,0,1,1,3,6,3,14,1,0,1,1,25,1,"2","2"
2303,"The use of propensity scores as a matching strategy","John, Lindsay; Wright, Robin; Duku, Eric K.; Willms, J. Douglas",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,1,0,0,0,2,3,0,1,1,25,1,"4+","2"
2304,"Market-based disparities in foster care service provision","McBeath, Bowen; Meezan, William",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,15,0,2,2,4,3,1,12,1,0,1,1,25,1,"2","2"
2305,"The Evaluation Self-Efficacy Scale for assessing progress toward CSWE accreditation-related objectives: A replication","Holden, Gary; Barker, Kathleen; Rosenberg, Gary; Onghena, Patrick",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,5,0,1,0,1,1,1,4,2,0,1,1,25,1,"4+","2"
2306,"Initial reliability and validity of the perceived social competence scale","Anderson-Butcher, Dawn; Iachini, Aidyn L.; Amorose, Anthony J.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,8,0,1,1,1,1,2,6,1,0,1,1,25,1,"3","2"
2307,"Assessing a self-report health measure for non-English-speaking elders: Issues in using the SF-36 Health Survey","Jordan-Marsh, Maryalice; Cody, Michael; Silverstein, Merril; Chin, Soo-Young; Garcia, Ruth",5,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,11,0,0,0,1,1,0,2,3,0,1,1,25,1,"4+","2"
2308,"Suggestions to improve social work journal editorial and peer-review processes: The San Antonio response to the Miami statement","Holden, Gary; Thyer, Bruce A.; Baer, Judith; Delva, Jorge; Dulmus, Catherine N.; Shanks, Trina Williams",6,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,6,0,3,2,0,0,1,6,1,0,1,1,25,1,"4+","2"
2309,"The National Quality Improvement Center on the Privatization of Child Welfare Services: A program description","Collins-Camargo, Crystal; Ensign, Karl; Flaherty, Chris",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,0,0,4,2,2,8,1,0,1,1,25,1,"3","2"
2310,"A meta-analysis of father involvement in parent training","Lundahl, Brad W.; Tollefson, Derrik; Risser, Heather; Lovejoy, M. Christine",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,3,3,4,9,9,28,1,0,1,1,25,1,"4+","2"
2311,"Examining the effectiveness of solution-focused brief therapy: A meta-analysis","Kim, Johnny S.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,2,9,4,7,6,28,1,0,1,1,25,1,"1","2"
2312,"The impact of short-term counseling at a domestic violence shelter","McNamara, John R.; Thmanini, Kevin; Pelletier-Walker, Suzanne",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,5,0,0,1,1,1,0,3,3,0,1,1,25,1,"3","2"
2313,"Promoting effective interviewing of sexually abused children: A pilot study","Cheung, Monit",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,0,0,0,0,0,0,4,0,1,1,25,0,"1","2"
2314,"Using cumulative risk to screen for mental health problems in child welfare","McCrae, Julie S.; Barth, Richard P.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,16,0,1,1,3,2,1,8,1,0,1,1,25,1,"2","2"
2315,"A large sample investigation of batterer intervention program attrition: Evaluating the impact of state program standards","Buttell, Frederick P.; Carney, Michelle Mohr",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,12,0,0,4,1,1,3,9,1,0,1,1,25,1,"2","2"
2316,"The effectiveness of aftercare services for African American families in an intensive family preservation program","Nelson, Kristine E.; Nash, James K.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,9,0,1,2,0,1,1,5,2,0,1,1,25,1,"2","2"
2317,"Group therapy for children after homicide and violence: A pilot study","Salloum, Alison",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,14,0,0,0,0,3,2,5,2,0,1,1,25,1,"1","2"
2318,"Propensity score matching strategies for evaluating the success of child and family service programs","Barth, Richard P.; Guo, Shenyang; McCrae, Julie S.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,11,0,2,0,3,3,4,12,1,0,1,1,25,1,"3","2"
2319,"A preliminary evaluation of an abstinence-oriented empowerment program for public school youth","Abel, Eileen Mazur; Greco, Michele",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,8,0,0,0,2,0,0,2,3,0,1,1,25,1,"2","2"
2320,"A confirmatory factor analysis of an abbreviated social support instrument: The MOS-SSS","Gjesfjeld, Christopher D.; Greeno, Catherine G.; Kim, Kevin H.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,1,2,4,2,10,1,0,1,1,25,1,"3","2"
2321,"The compassion fatigue scale: Its use with social workers following urban disaster","Adams, Richard E.; Figley, Charles R.; Boscarino, Joseph A.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,13,0,1,4,4,4,2,15,1,1,1,1,25,1,"3","3"
2322,"The community attitudes toward sex offenders scale: The development of a psychometric assessment instrument","Church, Wesley T., II; Wakeman, Emily E.; Miller, Sarah L.; Clements, Carl B.; Sun, Fei",5,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,9,0,0,2,1,1,1,5,2,0,1,1,25,1,"4+","2"
2323,"Thoughts on the use of knowledge in social work practice","Cnaan, Ram A.; Dichter, Melissa E.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,1,2,1,2,7,1,0,1,1,25,1,"2","2"
2324,"From knowledge production to implementation: Research challenges and imperatives","Proctor, Enola K.; Rosen, Aaron",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,6,4,3,10,24,1,1,1,1,25,1,"2","3"
2325,"New proposals for generating and exploiting solution-oriented knowledge","Gredig, Daniel; Sommerfeld, Peter",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,9,0,2,2,7,1,1,13,1,0,1,1,25,1,"2","2"
2326,"Practitioner expertise in evidence-based practice decision making","McCracken, Stanley G.; Marsh, Jeanne C.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,0,5,1,1,2,9,1,0,1,1,25,1,"2","2"
2327,"Applying randomized controlled trials and systematic reviews in social work research","Soydan, Haluk",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,8,0,0,2,2,0,3,7,1,0,1,1,25,1,"1","2"
2328,"Developing evidence-based child protection practice: A view from Germany","Kindler, Heinz",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,6,0,1,1,0,1,1,4,2,0,1,1,25,1,"1","2"
2329,"Implementing evidence-based social work practice","Mullen, Edward J.; Bledsoe, Sarah E.; Bellamy, Jennifer L.",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,14,2,4,6,6,7,11,36,1,0,1,1,25,1,"3","2"
2330,"The quest for evidence-based practice? We are all positivists!","Thyer, Bruce A.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,2,5,7,2,17,1,0,1,1,25,1,"1","2"
2331,"Evaluating the use of reflective counseling group supervision for military counselors in Taiwan","Pan, Peter Jen Der; Deng, Liang-Yu F.; Tsai, Shiou-Ling",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,0,1,0,0,0,1,4,0,1,1,25,1,"3","2"
2332,"The Florida child welfare Behavior Analysis Services Program","Stoutimore, Michael R.; Williams, Catherine E.; Neff, Bryon; Foster, Margie",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,1,0,0,0,2,3,3,0,1,0,25,1,"4+","1"
2333,"Behavioral parent training in child welfare: Evaluations of skills acquisition","Van Camp, Carole M.; Vollmer, Timothy R.; Goh, Han-Leong; Whitehouse, Cristina M.; Reyes, Jorge; Montgomery, Jan L.",6,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,15,0,1,0,2,0,3,6,1,0,1,0,25,1,"4+","1"
2334,"Behavioral parent training in child welfare: Maintenance and booster training","Van Camp, Carole M.; Montgomery, Jan L.; Vollmer, Timothy R.; Kosarek, Judith A.; Happe, Shawn; Burgos, Vanessa; Manzolillo, Anthony",7,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,9,0,0,0,1,0,3,4,2,0,1,0,25,1,"4+","1"
2335,"Using staff training to decrease the use of restrictive procedures at two facilities for foster care children","Crosland, Kimberly A.; Cigales, Maricel; Dunlap, Glen; Neff, Bryon; Clark, Hewitt B.; Giddings, Tamela; Blanco, Alfredo",7,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,9,0,1,3,0,1,2,7,1,0,1,0,25,1,"4+","1"
2336,"The effects of staff training on the types of interactions observed at two group homes for foster care children","Crosland, Kimberly A.; Dunlap, Glen; Sager, Wayne; Neff, Bryon; Wilcox, Catherine; Blanco, Alfredo; Giddings, Tamela",7,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,11,0,0,1,0,1,2,4,2,0,1,0,25,1,"4+","1"
2337,"The effects of a contingency contracting program on the nocturnal enuresis of three children","Stover, Anthony C.; Dunlap, Glen; Neff, Bryon",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,8,0,1,0,0,0,0,1,4,0,1,0,25,1,"3","1"
2338,"A functional approach to reducing runaway behavior and stabilizing placements for adolescents in foster care","Clark, Hewitt B.; Crosland, Kimberly A.; Geller, David; Cripe, Michael; Kenney, Terresa; Neff, Bryon; Dunlap, Glen",7,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,13,0,1,0,0,2,0,3,3,0,1,0,25,1,"4+","1"
2339,"Evaluating a positive parenting curriculum package: An analysis of the acquisition of key skills","Berard, Kerri P.; Smith, Richard G.",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,11,0,0,0,0,0,1,1,4,0,1,0,25,1,"2","1"
2340,"A meta-analysis of parent-involved treatment for child sexual abuse","Corcoran, Jacqueline; Pillai, Vijayan",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,12,0,0,6,4,1,2,13,1,0,1,0,25,1,"2","1"
2341,"Process-based forgiveness interventions: A meta-analytic review","Lundahl, Brad W.; Taylor, Mary Jane; Stevenson, Ryan; Roberts, K. Daniel",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,14,0,0,4,2,2,5,13,1,0,1,0,25,1,"4+","1"
2342,"Development and validation of the Chinese Making Sense of Adversity Scale: Acculturative stressors as an example","Pan, Jia-Yan; Wong, Daniel Fu Keung; Chan, Kin Sun; Chan, Cecilia Lai Wan",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,8,0,0,1,1,0,2,4,2,0,1,0,25,1,"4+","1"
2343,"Does Social Work Abstracts work?","Holden, Gary; Barker, Kathleen; Covert-Vail, Lucinda; Rosenberg, Gary; Cohen, Stephanie A.",5,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,13,0,1,1,7,4,0,13,1,0,1,0,25,1,"4+","1"
2344,"Comprehensiveness of Social Work Abstracts as a database for researchers and practitioners","Shek, Daniel T. L.",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,1,4,3,0,9,1,0,1,0,25,1,"1","1"
2345,"The Appalachia Community Cancer Network: Issues and challenges in evaluation","Royse, David; Dignan, Mark",2,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,7,0,1,0,0,0,0,1,4,0,1,0,25,1,"2","1"
2346,"Organizational and institutional factors associated with National Institutes of Health research grant awards to social work programs","Corvo, Kenneth; Zlotnik, Joan; Chen, Wan-Yi",3,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,8,1,0,1,2,0,0,4,2,0,1,0,25,1,"3","1"
2347,"Implementing an Evidence-Based Parenting Program With Adherence in the Real World of Community Practice","Stern, Susan B.; Alaggia, Ramona; Watson, Katina; Morton, Tanya R.",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,12,0,0,1,5,2,6,14,1,0,1,1,25,1,"4+","2"
2348,"A Study of Engagement in Neighborhood-Based Child Welfare Services","Altman, Julie Cooper",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,0,3,0,5,2,10,1,0,1,0,25,1,"1","1"
2349,"Child Welfare Design Teams: An Intervention to Improve Workforce Retention and Facilitate Organizational Development","Caringi, James C.; Strolin-Goltzman, Jessica; Lawson, Hal A.; McCarthy, Mary; Briar-Lawson, Katharine; Claiborne, Nancy",6,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,1,1,1,2,2,7,1,0,1,1,25,1,"4+","2"
2350,"Building a Sibling Aggression Treatment Model: Design and Development Research in Action","Caspi, Jonathan",1,0,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,11,0,0,0,0,0,2,2,3,0,1,1,25,1,"1","2"
2351,"The Partners in Prevention Program: Further Development of the Task-Centered Case Management Model","Colvin, Julanne; Lee, Mingun; Magnano, Julienne; Smith, Valerie",4,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,10,0,0,0,0,0,0,0,4,0,1,1,25,0,"4+","2"
2352,"Randomized Controlled Trial of Problem-Solving Therapy for Minor Depression in Home Care","Gellis, Zvi D.; McGinty, Jean; Tierney, Lynda; Jordan, Cindy; Burton, Jean; Misener, Elizabeth",6,1,"RESEARCH ON SOCIAL WORK PRACTICE",20,2008,11,0,0,1,1,2,1,5,2,0,1,1,25,1,"4+","2"
