"","articleID","n_authors","coauthored","journal","hindex","pub_year","year1","year2","year3","year4","year5","total_cites","quartile"
"2562",2823,3,1,"SOCIAL SERVICE REVIEW",14,2007,1,2,2,1,0,6,1
"2563",2824,3,1,"SOCIAL SERVICE REVIEW",14,2007,2,4,4,4,5,19,1
"2564",2825,2,1,"SOCIAL SERVICE REVIEW",14,2007,0,1,0,0,0,1,4
"2565",2826,3,1,"SOCIAL SERVICE REVIEW",14,2007,1,0,2,3,4,10,1
"2566",2827,2,1,"SOCIAL SERVICE REVIEW",14,2007,2,0,2,2,1,7,1
"2567",2828,1,0,"SOCIAL SERVICE REVIEW",14,2007,0,0,0,0,0,0,4
"2568",2829,3,1,"SOCIAL SERVICE REVIEW",14,2007,4,4,6,5,2,21,1
"2569",2830,1,0,"SOCIAL SERVICE REVIEW",14,2007,0,1,1,3,0,5,2
"2570",2831,2,1,"SOCIAL SERVICE REVIEW",14,2007,0,0,1,1,2,4,2
"2571",2832,2,1,"SOCIAL SERVICE REVIEW",14,2007,0,0,1,1,1,3,2
"2572",2833,3,1,"SOCIAL SERVICE REVIEW",14,2007,0,0,0,0,1,1,4
"2573",2834,3,1,"SOCIAL SERVICE REVIEW",14,2007,0,0,0,0,3,3,2
"2574",2835,4,1,"SOCIAL SERVICE REVIEW",14,2007,1,1,2,1,0,5,2
"2575",2836,1,0,"SOCIAL SERVICE REVIEW",14,2007,0,1,0,0,0,1,4
"2576",2837,3,1,"SOCIAL SERVICE REVIEW",14,2008,2,3,5,1,0,11,1
"2577",2838,3,1,"SOCIAL SERVICE REVIEW",14,2008,0,2,6,2,3,13,1
"2578",2839,2,1,"SOCIAL SERVICE REVIEW",14,2008,1,0,0,0,1,2,3
"2579",2840,1,0,"SOCIAL SERVICE REVIEW",14,2008,1,5,5,2,4,17,1
"2580",2841,1,0,"SOCIAL SERVICE REVIEW",14,2008,1,1,2,2,0,6,1
"2581",2842,1,0,"SOCIAL SERVICE REVIEW",14,2008,0,1,1,3,2,7,1
"2582",2843,2,1,"SOCIAL SERVICE REVIEW",14,2008,0,3,1,0,0,4,2
"2583",2844,5,1,"SOCIAL SERVICE REVIEW",14,2008,1,2,2,1,0,6,1
"2584",2845,3,1,"SOCIAL SERVICE REVIEW",14,2008,0,3,3,1,1,8,1
"2585",2846,5,1,"SOCIAL SERVICE REVIEW",14,2008,0,3,1,1,0,5,2
"2586",2847,2,1,"SOCIAL SERVICE REVIEW",14,2008,0,0,1,1,2,4,2
"2587",2848,3,1,"SOCIAL SERVICE REVIEW",14,2008,0,4,4,2,3,13,1
"2588",2849,1,0,"SOCIAL SERVICE REVIEW",14,2008,0,0,1,0,1,2,3
"2589",2850,2,1,"SOCIAL SERVICE REVIEW",14,2008,0,3,4,4,5,16,1
"2590",2851,2,1,"SOCIAL SERVICE REVIEW",14,2008,0,0,0,1,1,2,3
"2591",2852,1,0,"SOCIAL SERVICE REVIEW",14,2008,1,1,4,0,0,6,1
"2592",2853,1,0,"SOCIAL SERVICE REVIEW",14,2008,0,0,0,0,1,1,4
"2593",2854,2,1,"SOCIAL SERVICE REVIEW",14,2008,1,2,3,4,5,15,1
"2594",2855,4,1,"SOCIAL SERVICE REVIEW",14,2009,2,2,8,7,4,23,1
"2595",2856,3,1,"SOCIAL SERVICE REVIEW",14,2009,1,1,2,3,0,7,1
"2596",2857,3,1,"SOCIAL SERVICE REVIEW",14,2009,1,1,0,0,2,4,2
"2597",2858,1,0,"SOCIAL SERVICE REVIEW",14,2009,0,1,0,1,1,3,2
"2598",2859,1,0,"SOCIAL SERVICE REVIEW",14,2009,0,2,1,1,1,5,2
"2599",2860,2,1,"SOCIAL SERVICE REVIEW",14,2009,0,1,0,0,1,2,3
"2600",2861,1,0,"SOCIAL SERVICE REVIEW",14,2009,3,2,3,0,1,9,1
"2601",2862,3,1,"SOCIAL SERVICE REVIEW",14,2009,4,1,2,1,2,10,1
"2602",2863,2,1,"SOCIAL SERVICE REVIEW",14,2009,0,1,0,0,1,2,3
"2603",2864,2,1,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,1,0,1,4
"2604",2865,1,0,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,1,0,1,4
"2605",2866,3,1,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,0,2,2,3
"2606",2867,5,1,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,0,0,0,4
"2607",2868,2,1,"SOCIAL SERVICE REVIEW",14,2009,3,1,9,3,8,24,1
"2608",2869,1,0,"SOCIAL SERVICE REVIEW",14,2009,0,0,3,1,3,7,1
"2609",2870,3,1,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,1,0,1,4
"2610",2871,3,1,"SOCIAL SERVICE REVIEW",14,2009,0,1,1,0,0,2,3
"2611",2872,3,1,"SOCIAL SERVICE REVIEW",14,2009,0,1,3,5,5,14,1
"2612",2873,2,1,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,4,0,4,2
"2613",2874,4,1,"SOCIAL SERVICE REVIEW",14,2009,0,0,0,1,1,2,3
"2614",2875,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,2,4,1,3,10,1
"2615",2876,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,2,2,4,8,1
"2616",2877,4,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,0,3,1,5,2
"2617",2878,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,1,1,0,3,2
"2618",2879,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,2,6,4,3,15,1
"2619",2880,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,1,1,2,0,0,4,2
"2620",2881,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,1,3,1,7,6,18,1
"2621",2882,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,0,0,0,1,4
"2622",2883,4,1,"SOCIAL WORK IN HEALTH CARE",11,2005,1,0,3,3,2,9,1
"2623",2884,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,2,4,5,11,1
"2624",2885,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,2,0,2,3
"2625",2886,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,1,1,1,4,2
"2626",2887,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,1,0,0,1,4
"2627",2888,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2628",2889,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2629",2890,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,1,1,3,2,3,10,1
"2630",2891,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,1,1,0,2,3
"2631",2892,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,2,4,2,0,8,1
"2632",2893,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,1,2,3,2
"2633",2894,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,1,0,0,1,4
"2634",2895,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,1,1,4
"2635",2896,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2636",2897,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2637",2898,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2638",2899,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2639",2900,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,0,0,0,1,4
"2640",2901,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,2,0,1,1,1,5,2
"2641",2902,5,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,1,1,2,3
"2642",2903,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2643",2904,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,0,1,2,4,2
"2644",2905,7,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,2,3,3,8,1
"2645",2906,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,2,0,1,4,2
"2646",2907,8,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,2,2,4,2
"2647",2908,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,0,0,0,0,4
"2648",2909,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,0,0,1,2,3
"2649",2910,3,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,1,3,2,2,8,1
"2650",2911,2,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,5,0,0,5,2
"2651",2912,4,1,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,2,0,1,3,2
"2652",2913,1,0,"SOCIAL WORK IN HEALTH CARE",11,2005,0,0,1,0,1,2,3
"2653",2914,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,1,1,2,3
"2654",2915,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2655",2916,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2656",2917,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,1,0,1,3,2
"2657",2918,7,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2658",2919,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,0,0,0,1,4
"2659",2920,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,1,0,0,2,3
"2660",2921,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,1,0,2,0,0,3,2
"2661",2922,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2662",2923,3,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,4,0,0,0,4,2
"2663",2924,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,1,1,4
"2664",2925,4,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,2,1,1,5,2
"2665",2926,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,1,1,0,2,3
"2666",2927,6,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,0,0,2,3,2
"2667",2928,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2668",2929,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,2,2,0,0,4,2
"2669",2930,3,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,2,0,1,2,5,2
"2670",2931,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,1,2,2,5,2
"2671",2932,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,1,1,0,2,1,5,2
"2672",2933,6,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,3,1,1,5,2
"2673",2934,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2674",2935,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,0,0,1,2,3
"2675",2936,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,0,0,0,1,4
"2676",2937,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,1,0,0,2,3
"2677",2938,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,1,2,0,3,2
"2678",2939,6,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,0,0,0,1,4
"2679",2940,4,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,2,0,0,1,3,2
"2680",2941,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2681",2942,5,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,2,0,1,3,2
"2682",2943,5,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,1,1,2,4,2
"2683",2944,3,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,3,0,1,2,6,1
"2684",2945,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,1,0,0,2,0,3,2
"2685",2946,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,1,0,1,0,2,3
"2686",2947,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,4,2,6,1
"2687",2948,2,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2688",2949,1,0,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2689",2950,4,1,"SOCIAL WORK IN HEALTH CARE",11,2006,0,0,0,0,0,0,4
"2690",2951,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2691",2952,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,3,4,1,1,9,1
"2692",2953,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2693",2954,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,2,0,1,0,3,2
"2694",2955,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,1,1,1,2,3,8,1
"2695",2956,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,2,0,0,2,3
"2696",2957,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,2,0,1,2,1,6,1
"2697",2958,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,1,1,0,2,0,4,2
"2698",2959,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,2,0,0,0,2,3
"2699",2960,6,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,2,2,5,2
"2700",2961,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,2,1,0,0,0,3,2
"2701",2962,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,1,0,1,4
"2702",2963,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2703",2964,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,1,1,4
"2704",2965,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,1,1,3,2
"2705",2966,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,1,0,1,0,1,3,2
"2706",2967,7,1,"SOCIAL WORK IN HEALTH CARE",11,2007,1,0,3,0,1,5,2
"2707",2968,7,1,"SOCIAL WORK IN HEALTH CARE",11,2007,1,1,0,0,1,3,2
"2708",2969,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,0,0,1,4
"2709",2970,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,2,0,3,0,5,2
"2710",2971,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,1,0,1,4
"2711",2972,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,1,2,1,0,1,5,2
"2712",2973,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,3,3,3,0,0,9,1
"2713",2974,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,2,2,0,0,4,2
"2714",2975,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,1,1,1,2,1,6,1
"2715",2976,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,2,2,1,5,2
"2716",2977,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,2,1,4,2
"2717",2978,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2718",2979,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2719",2980,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,0,0,1,4
"2720",2981,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,1,1,2,3
"2721",2982,5,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2722",2983,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,1,4,1,0,6,1
"2723",2984,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,3,2,0,1,6,1
"2724",2985,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,1,0,1,4
"2725",2986,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,0,2,3,2
"2726",2987,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,4,8,4,9,25,1
"2727",2988,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,2,5,6,1,14,1
"2728",2989,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,1,0,0,1,4
"2729",2990,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,1,2,3,0,6,1
"2730",2991,1,0,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2731",2992,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,1,0,0,1,1,3,2
"2732",2993,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,1,1,0,0,2,3
"2733",2994,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,6,9,6,21,1
"2734",2995,3,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,0,0,4
"2735",2996,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,0,1,1,4
"2736",2997,4,1,"SOCIAL WORK IN HEALTH CARE",11,2007,2,1,2,2,0,7,1
"2737",2998,2,1,"SOCIAL WORK IN HEALTH CARE",11,2007,0,0,0,1,0,1,4
"2738",2999,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,1,3,1,0,1,6,1
"2739",3000,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,1,1,0,0,0,2,3
"2740",3001,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,4,1,5,2
"2741",3002,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,5,1,6,1
"2742",3003,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,2,2,0,2,2,8,1
"2743",3004,8,1,"SOCIAL WORK IN HEALTH CARE",11,2008,1,1,0,2,1,5,2
"2744",3005,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2745",3006,6,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2746",3007,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,0,2,3,2
"2747",3008,6,1,"SOCIAL WORK IN HEALTH CARE",11,2008,1,0,1,1,0,3,2
"2748",3009,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,0,0,1,4
"2749",3010,4,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,1,2,1,3,7,1
"2750",3011,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2751",3012,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,1,0,0,3,2,6,1
"2752",3013,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2753",3014,4,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,2,3,2,1,8,1
"2754",3015,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,2,0,0,1,3,2
"2755",3016,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2756",3017,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2757",3018,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,1,1,3,0,5,2
"2758",3019,5,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,2,1,0,3,2
"2759",3020,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,1,0,0,1,2,3
"2760",3021,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,3,0,2,2,7,1
"2761",3022,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,1,1,4
"2762",3023,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2763",3024,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,1,0,1,4
"2764",3025,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2765",3026,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,1,3,5,2
"2766",3027,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2767",3028,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,1,0,1,4
"2768",3029,4,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,2,1,0,3,2
"2769",3030,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2770",3031,5,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,0,0,4
"2771",3032,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,3,2,6,1
"2772",3033,2,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,1,0,2,3
"2773",3034,5,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,0,1,2,3
"2774",3035,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,3,1,0,2,6,1
"2775",3036,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,1,1,2,3
"2776",3037,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,1,0,1,8,1,11,1
"2777",3038,1,0,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,1,0,1,2,3
"2778",3039,8,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,3,1,1,3,8,1
"2779",3040,7,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,3,1,0,1,5,2
"2780",3041,3,1,"SOCIAL WORK IN HEALTH CARE",11,2008,0,0,0,0,1,1,4
"2781",3042,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,2,2,3,7,1
"2782",3043,3,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,2,2,4,2
"2783",3044,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,1,0,1,1,0,3,2
"2784",3045,4,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,1,0,1,4
"2785",3046,5,1,"SOCIAL WORK IN HEALTH CARE",11,2009,2,4,1,2,8,17,1
"2786",3047,7,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,3,2,2,1,8,1
"2787",3048,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,5,2,2,2,11,1
"2788",3049,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,1,0,1,4
"2789",3050,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,2,2,0,4,1,9,1
"2790",3051,6,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,1,2,0,0,3,2
"2791",3052,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,1,1,0,1,0,3,2
"2792",3053,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,0,0,0,4
"2793",3054,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,1,0,0,0,0,1,4
"2794",3055,5,1,"SOCIAL WORK IN HEALTH CARE",11,2009,2,1,1,0,0,4,2
"2795",3056,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,2,1,0,3,2
"2796",3057,3,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,1,1,2,3
"2797",3058,4,1,"SOCIAL WORK IN HEALTH CARE",11,2009,2,5,0,2,4,13,1
"2798",3059,3,1,"SOCIAL WORK IN HEALTH CARE",11,2009,1,1,2,1,1,6,1
"2799",3060,4,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,3,4,5,3,15,1
"2800",3061,3,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,2,5,2,9,1
"2801",3062,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,1,0,1,2,4,2
"2802",3063,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,2,3,3,0,1,9,1
"2803",3064,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,1,0,0,1,4
"2804",3065,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,1,1,2,3
"2805",3066,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,0,1,1,4
"2806",3067,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,1,0,2,2,0,5,2
"2807",3068,4,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,1,0,2,1,4,2
"2808",3069,5,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,0,0,0,4
"2809",3070,5,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,1,0,1,2,3
"2810",3071,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,1,3,1,0,5,2
"2811",3072,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,1,0,2,0,1,4,2
"2812",3073,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,1,0,1,0,0,2,3
"2813",3074,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,1,0,0,0,1,4
"2814",3075,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,1,2,0,0,3,2
"2815",3076,3,1,"SOCIAL WORK IN HEALTH CARE",11,2009,2,2,2,1,6,13,1
"2816",3077,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,0,0,0,4
"2817",3078,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,1,2,0,3,2
"2818",3079,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,3,3,5,4,15,1
"2819",3080,2,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,2,1,0,0,3,2
"2820",3081,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,2,1,1,2,6,1
"2821",3082,9,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,1,0,1,2,3
"2822",3083,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,1,1,2,0,0,4,2
"2823",3084,4,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,0,0,0,0,4
"2824",3085,1,0,"SOCIAL WORK IN HEALTH CARE",11,2009,0,0,1,0,1,2,3
"2825",3086,5,1,"SOCIAL WORK IN HEALTH CARE",11,2009,0,3,1,0,0,4,2
"2826",3087,2,1,"SOCIAL WORK RESEARCH",12,2005,1,2,4,6,3,16,1
"2827",3088,3,1,"SOCIAL WORK RESEARCH",12,2005,1,1,0,0,0,2,3
"2828",3089,2,1,"SOCIAL WORK RESEARCH",12,2005,0,0,1,1,1,3,2
"2829",3090,5,1,"SOCIAL WORK RESEARCH",12,2005,1,0,1,2,1,5,2
"2830",3091,1,0,"SOCIAL WORK RESEARCH",12,2005,0,1,0,0,1,2,3
"2831",3092,1,0,"SOCIAL WORK RESEARCH",12,2005,1,1,4,4,3,13,1
"2832",3093,3,1,"SOCIAL WORK RESEARCH",12,2005,1,1,0,1,2,5,2
"2833",3094,1,0,"SOCIAL WORK RESEARCH",12,2005,0,2,1,1,1,5,2
"2834",3095,2,1,"SOCIAL WORK RESEARCH",12,2005,0,2,0,1,1,4,2
"2835",3096,4,1,"SOCIAL WORK RESEARCH",12,2005,0,3,5,4,3,15,1
"2836",3097,5,1,"SOCIAL WORK RESEARCH",12,2005,1,3,1,4,7,16,1
"2837",3098,3,1,"SOCIAL WORK RESEARCH",12,2005,0,2,1,4,2,9,1
"2838",3099,7,1,"SOCIAL WORK RESEARCH",12,2005,0,2,3,0,1,6,1
